section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg]
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753874229967,844.302,524.984,1.0,16,,1.0814284966554137,4.671252049775442
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753880948967,848.528,539.046,1.0,16,,1.3540549521978238,3.762174485677917
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753884480967,842.052,516.51,1.0,16,,0.9362678218081074,5.219019724636671
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753889850967,840.825,515.563,1.0,16,,0.8567822427440255,5.280273557766865
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753896134967,843.673,514.244,1.0,16,,1.0414731212430588,5.365453732975105
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753899180967,854.938,525.654,1.0,16,,1.7703788053102474,4.627515465914609
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753905744967,832.403,530.821,1.0,16,,0.3104095573920502,4.294098921776471
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753908605967,855.252,539.777,1.0,16,,1.7893032076514768,3.7146923337136712
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753914856967,826.535,527.13,1.0,16,,-0.06956979808644286,4.5327067207554945
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753924181967,833.099,531.041,1.0,16,,0.35550230186001097,4.279881754553127
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753930507967,848.609,529.85,1.0,16,,1.3600203361086345,4.356620639162096
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753933994967,863.128,544.023,1.0,16,,2.2986321881547904,3.439852825467386
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753939914967,841.522,533.409,1.0,16,,0.9008363600540111,4.12670521348487
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753946119967,841.503,533.82,1.0,16,,0.8995887711746864,4.100144240706372
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753949788967,837.517,535.23,1.0,16,,0.6414665919316641,4.009087256869327
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753958603967,845.891,536.427,1.0,16,,1.1835170865308742,3.9315391807449824
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753958838967,838.474,527.155,1.0,16,,0.7037938766828308,4.531079133020417
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753964866967,850.618,530.592,1.0,16,,1.4900817874223253,4.308539189912852
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753971503967,833.612,528.439,1.0,16,,0.38880094975136376,4.448087941061943
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753974181967,821.201,538.612,1.0,16,,-0.4148473149590381,3.7903556335191633
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753980487967,835.889,540.624,1.0,16,,0.5358821365441577,3.660357367577952
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753983564967,845.464,520.119,1.0,16,,1.157094961360732,4.985689956752676
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753989842967,842.679,515.597,1.0,16,,0.9769526648955147,5.278034169745429
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753996124967,843.92,533.241,1.0,16,,1.0561041391605386,4.137568022384578
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060753999244967,829.134,531.146,1.0,16,,0.09872352326411354,4.273117760115329
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754005629967,839.765,513.767,1.0,16,,0.7881943936263868,5.396400817620431
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754008559967,851.448,507.344,1.0,16,,1.546313010274127,5.811030412632044
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754015042967,850.336,517.662,1.0,16,,1.4730885456719471,5.144297796412551
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754022229967,831.878,505.34,1.0,16,,0.2771492791399511,5.941128208011553
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754024199967,833.123,520.047,1.0,16,,0.35737967744844834,4.990562919417499
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754030525967,835.246,514.606,1.0,16,,0.49520946712948505,5.342213217185445
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754035744967,833.279,500.785,1.0,16,,0.36823396024233274,6.235488428549721
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754039843967,831.424,532.592,1.0,16,,0.24700033504934218,4.179634956116311
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754046108967,819.922,556.016,1.0,16,,-0.4973989120785425,2.6652049355361958
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754049216967,841.953,538.487,1.0,16,,0.9284447381082316,3.7984853627241266
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754055494967,834.641,540.263,1.0,16,,0.45509703247440375,3.6837155908488137
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754058631967,837.83,553.014,1.0,,,0.661093432276788,2.8593473194792125
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754064841967,823.085,533.985,1.0,,,-0.29297000678008567,4.089535641516295
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754071100967,812.473,522.15,1.0,,,-0.9805114354681381,4.854197453547119
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754074189967,804.742,530.534,1.0,,,-1.480713758695981,4.311953755874239
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754080563967,807.423,544.244,1.0,17,,-1.306371474573423,3.425925127148764
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754083983967,779.456,546.91,1.0,17,,-3.1152685711327774,3.251977048192713
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754089805967,787.429,523.91,1.0,17,,-2.602456843302339,4.738702526774197
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754096083967,808.012,523.341,1.0,17,,-1.2694526866637852,4.776993407732099
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754099155967,791.986,533.419,1.0,17,,-2.306190593991316,4.124670265717714
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754105531967,823.969,519.043,1.0,17,,-0.23579632900802935,5.05539770059491
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754108553967,816.891,522.19,1.0,17,,-0.6943440093413619,4.851793334370537
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754114849967,803.775,520.458,1.0,17,,-1.5440949195632527,4.963071641717367
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754121317967,811.617,539.227,1.0,17,,-1.0351614316825521,3.75033505712753
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754124349967,813.26,536.938,1.0,17,,-0.9288996799221517,3.8983943071699154
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754130596967,821.125,546.237,1.0,17,,-0.41971948935713593,3.2974192944030403
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754135165967,818.805,564.819,1.0,17,,-0.5695244632931603,2.096073063191734
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754142734967,824.795,546.84,1.0,17,,-0.18221167726530743,3.258487433474068
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754146102967,854.661,551.249,1.0,17,,1.7500898935547406,2.973151997165593
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754149202967,840.569,537.761,1.0,17,,0.8389026955898486,3.845414043974882
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754155856967,858.232,526.66,1.0,17,,1.9836318933083585,4.562330126322444
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754159358967,861.502,538.047,1.0,17,,2.1940692333339635,3.8262371907454815
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754164844967,871.885,538.585,1.0,17,,2.8661665444309437,3.790786375476258
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754171089967,862.567,561.167,1.0,17,,2.260831930812383,2.331786568314267
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754174163967,873.241,562.983,1.0,,,2.9510426143379203,2.2140472153332844
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754180455967,872.787,530.738,1.0,,,2.9257841043000106,4.297810920205489
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754184498967,836.473,553.019,1.0,,,0.573298194331423,2.859044855978876
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754190193967,835.041,530.411,1.0,,,0.48125837814639555,4.320610240421111
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754196113967,835.734,527.036,1.0,,,0.5262928946650961,4.538783776462741
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754199217967,826.956,505.721,1.0,18,,-0.042134048682651866,5.916446963251831
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754205550967,820.009,496.544,1.0,18,,-0.49293075463593794,6.509281416327378
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754208647967,810.956,489.578,1.0,18,,-1.0809863993751927,6.958929215487072
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754214838967,864.606,480.85,1.0,18,,2.4053859296618834,7.521588261464199
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754221145967,836.499,508.477,1.0,18,,0.5767154526780072,5.7383216545179785
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754224191967,846.367,520.444,1.0,18,,1.2156041589671227,4.964645333992584
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754230514967,841.763,516.287,1.0,18,,0.9175119092341606,5.233429780779193
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754235115967,832.746,529.127,1.0,18,,0.33269189389459725,4.403620924366294
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754240460967,833.476,528.849,1.0,18,,0.3799693790651544,4.4216184598068144
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754246119967,832.288,496.691,1.0,18,,0.3040798882830114,6.500041783136452
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754249223967,821.315,507.008,1.0,18,,-0.4079770858696745,5.833170130859644
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754255473967,825.99,526.58,1.0,18,,-0.10482307638544133,4.5682601345945075
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754259051967,807.814,518.5,1.0,18,,-1.2826247876310508,5.089862122869576
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754264802967,814.987,520.251,1.0,18,,-0.8177303334041951,4.977010928378536
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754274277967,810.939,508.779,1.0,18,,-1.0807212903024925,5.71824615310783
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754280788967,825.933,513.025,1.0,18,,-0.10850498915363202,5.4443532176040135
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754283543967,801.173,523.722,1.0,18,,-1.7123765602754837,4.751960001510101
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754289786967,790.154,541.78,1.0,18,,-2.423849890592567,3.5842577127579474
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754296720967,813.389,528.258,1.0,18,,-0.9209026521699493,4.459424379845633
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754299152967,821.987,533.767,1.0,18,,-0.36400757974671866,4.103562532858732
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754305928967,810.341,532.842,1.0,,,-1.11803101132067,4.162999696992259
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754308668967,829.05,525.527,1.0,,,0.0934030543143984,4.636333697859658
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754314818967,817.003,550.241,1.0,,,-0.6863278651033173,3.0384910685211466
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754322667967,833.301,530.065,1.0,,,0.3686445283470105,4.34301734103133
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754324827967,838.76,539.447,1.0,,,0.7217320861790728,3.7364279753523113
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754330460967,889.174,517.485,1.0,,,3.9901796329204218,5.152170375880945
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754333981967,893.929,509.47,1.0,,,4.300780774034843,5.668977229658558
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754339807967,918.581,510.046,1.0,,,5.898734156733316,5.626973633741788
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754346152967,883.868,516.931,1.0,,,3.6464780450141046,5.188666238243507
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754349768967,843.579,530.143,1.0,,,1.0342743300776125,4.337836600723273
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754355455967,848.716,522.452,1.0,,,1.3676416023068452,4.8347915446703
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754358654967,836.663,529.201,1.0,,,0.5864060657510487,4.398851171914316
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754364891967,842.19,542.804,1.0,19,,0.9435762914701633,3.519399284249009
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754371219967,840.782,533.587,1.0,19,,0.8528873940685128,4.115205687009017
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754378827967,814.805,544.476,1.0,19,,-0.8286749460361411,3.411168933378812
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754380462967,817.661,551.849,1.0,19,,-0.6437277937863011,2.9345640310196845
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754384029967,808.454,534.608,1.0,19,,-1.2401198920380334,4.048829545411914
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754389836967,814.34,537.098,1.0,19,,-0.8590200153028854,3.888052979765424
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754396092967,825.137,527.773,1.0,19,,-0.1600826757300335,4.491136516318539
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754399166967,820.325,525.743,1.0,19,,-0.47177718397249346,4.622236661216051
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754408567967,818.611,541.077,1.0,19,,-0.5824735666487513,3.63098191014669
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754414876967,805.269,550.417,1.0,19,,-1.4453976121658163,3.026823826470617
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754421282967,791.362,553.812,1.0,19,,-2.344670960480785,2.8067814268957263
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754425049967,788.839,545.725,1.0,19,,-2.508529719720207,3.3291971563095957
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754431204967,803.935,559.493,1.0,19,,-1.5312477334855399,2.4400845043716766
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754433948967,784.634,535.651,1.0,19,,-2.7817220773120783,3.9798287050632
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754439792967,776.541,555.465,1.0,19,,-3.3028208715693754,2.699076877486776
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754446093967,775.422,570.831,1.0,19,,-3.373748402306891,1.7063050406476448
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754449251967,795.406,581.851,1.0,19,,-2.081785681688636,0.9947409432005939
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754455513967,781.196,557.862,1.0,19,,-3.001598326606529,2.5444836020670407
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754458609967,795.83,553.047,1.0,19,,-2.0557639588602044,2.856429905084685
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754464821967,781.716,561.595,1.0,19,,-2.967652147247605,2.303299276870174
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754471113967,793.763,563.374,1.0,19,,-2.188718997535301,2.1888991549569687
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754474211967,827.112,575.538,1.0,19,,-0.03235943181492746,1.4031458127158354
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754480593967,808.836,555.726,1.0,19,,-1.2144307480409138,2.683752792501151
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754486719967,815.3,567.617,1.0,19,,-0.7961381458388745,1.9151225954355675
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754489787967,816.225,558.81,1.0,19,,-0.7364690876111007,2.484542173496771
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754496130967,806.489,559.025,1.0,19,,-1.3661193368264544,2.470408479584654
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754499418967,802.719,553.351,1.0,19,,-1.6101900661595854,2.8370806518260774
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754505620967,805.718,553.728,1.0,19,,-1.4161878553829688,2.8128006332147804
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754511761967,797.54,574.734,1.0,19,,-1.9440884773132079,1.454791802717855
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754514921967,813.796,555.415,1.0,19,,-0.8936340378860941,2.7039363295320427
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754523374967,811.286,552.76,1.0,19,,-1.0560535702562044,2.8755437238624615
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754524351967,817.207,554.03,1.0,19,,-0.6730783625654143,2.7935553161338054
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754530488967,813.973,579.739,1.0,19,,-0.881770819769354,1.1314359840172392
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754536725967,814.421,573.919,1.0,19,,-0.8528696288414925,1.5077409230618675
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754539822967,840.394,555.68,1.0,,,0.8268352877680291,2.6869719347644794
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754546113967,809.722,530.39,1.0,,,-1.158265113900397,4.321474838873396
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754549240967,808.702,531.889,1.0,,,-1.2241973360556448,4.224523003630185
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754555604967,790.501,523.496,1.0,,,-2.403557382417768,4.76573648592057
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754562247967,802.734,519.656,1.0,20,,-1.6116109024292566,5.014842770130546
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754564797967,792.362,518.279,1.0,20,,-2.283750190884759,5.1029969949878975
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754571237967,797.491,515.69,1.0,20,,-1.9517558870183802,5.270730173855138
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754574165967,811.611,519.441,1.0,20,,-1.036491816442208,5.029274779194254
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754580655967,815.532,520.146,1.0,20,,-0.7824245014640057,4.9838684752988325
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754586715967,802.649,537.983,1.0,20,,-1.6156670570192975,3.830395930704649
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754589815967,784.232,507.154,1.0,20,,-2.812417954054251,5.8207260610681155
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754596132967,821.101,535.065,1.0,20,,-0.42138444502608735,4.019671224055537
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754599310967,812.476,533.436,1.0,20,,-0.9798200811814479,4.124696726516694
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754606038967,827.243,529.635,1.0,20,,-0.02371497239793158,4.370750893839472
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754611742967,830.514,532.756,1.0,20,,0.18810225369577604,4.169003799520403
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060754614906967,839.297,530.653,1.0,20,,0.7569255510234473,4.3049285207638155
